item,market,mcode,date,reason
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾨끂?,250003,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-23,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-24,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-25,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-26,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-27,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,媛뺣쫱,320301,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥?＜,330101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異⑹＜,330201,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,泥쒖븞,340101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?꾩＜,350101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?듭궛,350301,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?뺤쓭,350402,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖쿇,360301,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?ы빆,370101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덈룞,370401,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ?,371501,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?붿슜,380101,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄궛,380201,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,李쎌썝?댁꽌,380303,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,吏꾩＜,380401,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?쒖슱媛??110001,2023-06-28,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?쒖슱媛뺤꽌,110008,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,遺?곗뾼沅?210001,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곌뎅?쒖닔??210005,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,遺?곕컲??210009,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,?援щ턿遺,220001,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?⑥큿,230001,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?몄쿇?쇱궛,230003,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜媛곹솕,240001,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,愿묒＜?쒕?,240004,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,??꾩삤??250001,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0),
?곸텛,??꾨끂?,250003,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?섏썝,310101,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉뼇,310401,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?덉궛,310901,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,援щ━,311201,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,異섏쿇,320101,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
?곸텛,?먯＜,320201,2023-06-29,Exception: Expecting value: line 1 column 1 (char 0)
