날짜(YYYY-MM-DD),상품 중분류 이름,등급이름,총가격(원),단위총물량(kg),산지코드,산지이름,직팜산지코드,직팜산지이름
2022-02-25,양파,특,3648750.0,11250.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-06-13,양파,특,425250.0,900.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2018-05-08,양파,특,344000.0,400.0,618808,부산 강서구 대저2동2508∼3406,1120,부산광역시
2020-11-02,양파,특,800000.0,2000.0,534000,전라남도 무안군,1097,전라남도 무안군
2023-01-10,양파,보통,1102500.0,900.0,905000,인천광역시 ,1049,인천광역시
2023-08-01,양파,특,750000.0,900.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2019-05-02,양파,특,1526400.0,2160.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2022-11-23,양파,특,1332500.0,975.0,565003,전북 완주군 봉동읍  전주우편집중국 ,1107,전라북도 완주군
2020-05-25,양파,특,64000.0,160.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-02-04,양파,특,9604000.0,6300.0,579000,전라북도 부안군,1114,전라북도 부안군
2024-12-04,양파,하,1239200.0,2928.0,525000,전라남도 함평군,1090,전라남도 함평군
2022-03-14,양파,상,302400.0,252.0,534860,전남 무안군 운남면,1097,전라남도 무안군
2018-06-16,양파,특,310000.0,620.0,666810,경남 산청군 차황면,1135,경상남도 산청군
2022-08-29,양파,특,3457800.0,4590.0,597000,전라북도 장수군,1119,전라북도 장수군
2021-03-16,양파,상,8627700.0,4740.0,770000,경상북도 영천시,1166,경상북도 영천시
2022-11-02,양파,특,1025000.0,820.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2023-04-10,양파,상,750200.0,449.5,556810,전남 여수시 소라면,1105,전라남도 여수시
2023-05-30,양파,보통,9542800.0,11000.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2025-01-18,양파,특,7150000.0,5000.0,678810,경남 합천군 율곡면,1140,경상남도 합천군
2019-01-19,양파,특,180000.0,200.0,482000,경기도 양주시,1077,경기도 양주시
2020-03-13,양파,특,78780.0,60.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2020-08-07,양파,특,136800.0,360.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2022-07-07,양파,특,810000.0,450.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-10-08,양파,상,105000.0,125.0,745000,경상북도 문경시,1156,경상북도 문경시
2020-05-14,양파,특,1316400.0,2464.0,540850,전남 순천시 해룡면,1100,전라남도 순천시
2020-02-04,양파,특,3060000.0,3600.0,678810,경남 합천군 율곡면,1140,경상남도 합천군
2019-08-17,양파,특,1288000.0,5600.0,740600,경북 김천시 김천우체국사서함,1154,경상북도 김천시
2021-11-12,양파,특,5704000.0,7360.0,740000,경상북도 김천시,1154,경상북도 김천시
2019-11-27,양파,상,5110000.0,7350.0,745000,경상북도 문경시,1156,경상북도 문경시
2020-05-05,양파,보통,12000.0,24.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-06-19,양파,특,2088000.0,2880.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2023-06-03,양파,상,4774900.0,4520.0,621873,경남 김해시 한림면 병동리,1121,경상남도 김해시
2024-11-25,양파,하,3306500.0,3060.0,526000,전라남도 영암군,1091,전라남도 영암군
2018-01-23,양파,특,3386000.0,4000.0,525805,전남 함평군 함평읍 만흥리,1090,전라남도 함평군
2020-09-12,양파,상,936000.0,960.0,678800,경남 합천군 합천읍,1140,경상남도 합천군
2021-03-19,양파,하,16489200.0,10170.0,990000,제주도 ,1180,제주도 
2019-11-28,양파,특,1447200.0,2680.0,717000,경상북도 고령군,1150,경상북도 고령군
2018-08-14,양파,특,17600.0,40.0,565905,전북 완주군 봉동읍 율소리,1107,전라북도 완주군
2021-03-18,양파,특,14232000.0,6000.0,717000,경상북도 고령군,1150,경상북도 고령군
2020-12-21,양파,특,21888900.0,20700.0,769000,경상북도 의성군,1165,경상북도 의성군
2025-02-15,양파,특,39247500.0,33225.0,800000,중국,1170,수입산
2024-08-22,양파,특,744000.0,510.0,716000,경상북도 군위군,1149,경상북도 군위군
2021-03-11,양파,특,13140100.0,6975.0,525000,전라남도 함평군,1090,전라남도 함평군
2023-06-23,양파,특,486000.0,1080.0,320600,충남 논산시 논산우체국사서함,1022,충청남도 논산시
2018-02-05,양파,특,8330000.0,7350.0,745000,경상북도 문경시,1156,경상북도 문경시
2018-09-05,양파,보통,9338000.0,11550.0,676800,경남 함양군 함양읍,1139,경상남도 함양군
2019-06-08,양파,특,2286500.0,7140.0,535000,전라남도 신안군,1096,전라남도 신안군
2020-09-22,양파,특,5834500.0,6440.0,502153,광주 서구 매월동,1083,광주광역시
2024-12-07,양파,상,11991000.0,11420.0,636964,경남 의령군 부림면 신반리,1127,경상남도 의령군
2020-04-08,양파,특,8920000.0,10110.0,990000,제주도 ,1180,제주도 
2019-11-18,양파,특,1730.0,0.2,138160,서울 송파구 가락동,1000,서울특별시
2023-04-12,양파,하,100000.0,100.0,637000,경상남도 함안군,1128,경상남도 함안군
2022-03-04,양파,보통,424000.0,1600.0,627880,경남 밀양시 초동면,1123,경상남도 밀양시
2023-09-08,양파,특,10426000.0,8480.0,645000,경상남도 진해시,1130,경상남도 진해시
2020-12-24,양파,특,3150000.0,2700.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2023-10-04,양파,상,4237500.0,3375.0,660000,경상남도 진주시,1133,경상남도 진주시
2025-02-10,양파,특,11682000.0,9900.0,800000,중국,1170,수입산
2020-11-10,양파,특,375000.0,1000.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2022-03-25,양파,특,26790000.0,35720.0,525860,전남 함평군 나산면,1090,전라남도 함평군
2018-05-28,양파,특,1620000.0,2400.0,356844,충남 서산시 음암면 성암리,1035,충청남도 서산시
2018-05-17,양파,특,31250.0,15.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2019-06-29,양파,특,3635500.0,7932.0,678810,경남 합천군 율곡면,1140,경상남도 합천군
2019-08-16,양파,상,6225000.0,15000.0,970000,경상남도 ,1178,경상남도 
2021-08-30,양파,상,285000.0,380.0,907000,울산광역시 ,1141,울산광역시
2021-11-12,양파,보통,2409500.0,2796.0,525000,전라남도 함평군,1090,전라남도 함평군
2022-01-26,양파,하,7630700.0,18936.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-07-15,양파,특,180000.0,360.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2023-05-02,양파,상,3442500.0,3262.5,534000,전라남도 무안군,1097,전라남도 무안군
2021-03-19,양파,상,988800.0,1236.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2018-05-04,양파,특,10154000.0,16000.0,906000,광주광역시 ,1083,광주광역시
2022-02-21,양파,상,1000000.0,1000.0,745150,경북 문경시 공평동,1156,경상북도 문경시
2023-01-07,양파,특,828000.0,460.0,565863,전북 완주군 고산면 성재리,1107,전라북도 완주군
2020-11-02,양파,특,1730000.0,2000.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2024-07-11,양파,특,64000.0,800.0,901000,서울특별시 ,1000,서울특별시
2023-02-14,양파,특,550000.0,487.5,676000,경상남도 함양군,1139,경상남도 함양군
2024-06-01,양파,특,2389600.0,2320.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2025-02-12,양파,특,2000000.0,1000.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2022-03-03,양파,특,2912000.0,6300.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2020-09-22,양파,특,270000.0,300.0,535000,전라남도 신안군,1096,전라남도 신안군
2018-04-05,양파,상,1292000.0,2720.0,699832,제주 남제주군 대정읍 일과리,1145,제주특별자치도 남제주군
2023-11-10,양파,특,10044800.0,11352.0,676000,경상남도 함양군,1139,경상남도 함양군
2018-08-13,양파,특,1057500.0,1125.0,515000,전라남도 장성군,1085,전라남도 장성군
2020-05-19,양파,특,22220.0,20.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2019-12-11,양파,상,22400.0,40.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2022-01-14,양파,보통,1400000.0,2100.0,745852,경북 문경시 영순면 김용리,1156,경상북도 문경시
2019-07-31,양파,특,480000.0,1500.0,314600,충남 공주시 공주우체국사서함,1021,충청남도 공주시
2023-10-16,양파,보통,159000.0,200.0,635812,경남 창녕군 유어면 광산리,1126,경상남도 창녕군
2023-12-11,양파,특,4882500.0,4500.0,536000,전라남도 해남군,1098,전라남도 해남군
2024-01-30,양파,특,7245000.0,6300.0,740000,경상북도 김천시,1154,경상북도 김천시
2020-02-22,양파,특,2680000.0,1800.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2025-04-01,양파,특,189000.0,1134.0,534810,전남 무안군 몽탄면,1097,전라남도 무안군
2019-06-07,양파,특,879100.0,2300.0,356000,충청남도 서산시,1035,충청남도 서산시
2024-07-05,양파,하,11275750.0,16140.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-05-07,양파,특,1100000.0,750.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2023-11-13,양파,특,12375000.0,11000.0,612810,부산 해운대구 반여1동1409∼1411,1120,부산광역시
2021-04-12,양파,상,65000.0,100.0,548930,전남 고흥군 금산면,1104,전라남도 고흥군
2025-05-06,양파,보통,620000.0,1000.0,678000,경상남도 합천군,1140,경상남도 합천군
2022-04-22,양파,상,1718400.0,2685.0,503839,광주 남구 주월1동1180∼1190,1083,광주광역시
2024-01-09,양파,특,30000.0,60.0,621150,경남 김해시 화목동,1121,경상남도 김해시
2024-11-13,양파,특,3400000.0,2400.0,800000,중국,1170,수입산
2018-02-19,양파,특,232080.0,1300.0,138701,서울 송파구 가락1동  가락농수산물시장 ,1000,서울특별시
2025-05-28,양파,하,918000.0,2040.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2020-04-13,양파,상,177000.0,236.0,546000,전라남도 보성군,1103,전라남도 보성군
2019-12-23,양파,보통,1486700.0,2016.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-01-11,양파,특,5000000.0,4000.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2022-09-27,양파,하,1770000.0,900.0,526000,전라남도 영암군,1091,전라남도 영암군
2023-09-19,양파,하,2640000.0,2250.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-05-09,양파,특,7602000.0,10860.0,760000,경상북도 안동시,1160,경상북도 안동시
2021-12-30,양파,특,5670000.0,9900.0,980000,경상북도 ,1179,경상북도 
2023-06-15,양파,특,340000.0,200.0,446000,경기도 용인시,1064,경기도 용인시
2018-04-05,양파,상,3670800.0,4176.0,676851,경남 함양군 지곡면 개평리,1139,경상남도 함양군
2024-01-22,양파,상,4312000.0,6300.0,676000,경상남도 함양군,1139,경상남도 함양군
2019-04-20,양파,특,490000.0,735.0,690811,제주 제주시 삼도1동498∼502,1142,제주특별자치도 제주시
2019-01-09,양파,하,13253000.0,19140.0,471080,경기 구리시 갈매동,1072,경기도 구리시
2020-05-28,양파,특,5840100.0,11226.6,536000,전라남도 해남군,1098,전라남도 해남군
2024-06-28,양파,특,10420000.0,14625.0,676000,경상남도 함양군,1139,경상남도 함양군
2023-01-04,양파,특,3225000.0,2250.0,717000,경상북도 고령군,1150,경상북도 고령군
2018-08-15,양파,하,2318400.0,5400.0,535000,전라남도 신안군,1096,전라남도 신안군
2024-07-22,양파,보통,149400.0,360.0,760600,경북 안동시 안동우체국사서함,1160,경상북도 안동시
2018-07-06,양파,보통,64000.0,160.0,350850,충남 홍성군 갈산면,1033,충청남도 홍성군
2019-02-18,양파,특,6562500.0,15000.0,714902,경북 청도군 화양읍 눌미리,1148,경상북도 청도군
2020-06-04,양파,특,1040000.0,1600.0,500120,광주 북구 각화동,1083,광주광역시
2018-12-12,양파,상,324000.0,1620.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-06-23,양파,특,104000.0,360.0,529804,전남 장흥군 장흥읍 교촌리,1094,전라남도 장흥군
2022-05-10,양파,특,4998400.0,10560.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-06-17,양파,특,3746000.0,7560.0,534729,전남 무안군 청계면 도림리 목포대학교 ,1097,전라남도 무안군
2023-12-23,양파,특,625900.0,550.0,534840,전남 무안군 현경면,1097,전라남도 무안군
2023-01-19,양파,특,1260000.0,700.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2023-06-21,양파,상,168000.0,240.0,540600,전남 순천시 순천우체국사서함,1100,전라남도 순천시
2019-03-09,양파,특,1320000.0,3217.5,770000,경상북도 영천시,1166,경상북도 영천시
2018-06-14,양파,특,1182500.0,2440.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2018-04-25,양파,특,810000.0,750.0,567800,전북 진안군 진안읍,1109,전라북도 진안군
2020-06-18,양파,보통,389300.0,620.0,565000,전라북도 완주군,1107,전라북도 완주군
2019-02-21,양파,특,1054500.0,3700.0,714000,경상북도 청도군,1148,경상북도 청도군
2024-01-31,양파,특,4800000.0,3900.0,800000,중국,1170,수입산
2018-02-06,양파,특,5400000.0,3600.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2022-05-21,양파,특,121000.0,110.0,403010,인천 부평구 부평동,1049,인천광역시
2020-01-18,양파,특,60600.0,50.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2024-01-20,양파,특,10920000.0,12000.0,678000,경상남도 합천군,1140,경상남도 합천군
2021-04-27,양파,특,4609000.0,6940.0,550000,전라남도 여수시,1105,전라남도 여수시
2022-05-30,양파,하,44000.0,880.0,637000,경상남도 함안군,1128,경상남도 함안군
2022-04-15,양파,특,2210000.0,4080.0,534800,전남 무안군 무안읍,1097,전라남도 무안군
2023-10-25,양파,특,46785000.0,40500.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-07-10,양파,특,270000.0,1000.0,730000,경상북도 구미시,1153,경상북도 구미시
2025-05-27,양파,상,105700.0,160.0,660950,경남 진주시 명석면,1133,경상남도 진주시
2022-06-09,양파,상,1098000.0,1189.5,678000,경상남도 합천군,1140,경상남도 합천군
2023-12-09,양파,상,3040000.0,2400.0,800000,중국,1170,수입산
2020-10-16,양파,보통,341000.0,330.0,525000,전라남도 함평군,1090,전라남도 함평군
2023-05-11,양파,특,134902100.0,139620.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-06-27,양파,특,243700.0,510.0,356000,충청남도 서산시,1035,충청남도 서산시
2020-05-07,양파,하,5517200.0,8940.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-06-27,양파,특,9791250.0,10125.0,590000,전라북도 남원시,1117,전라북도 남원시
2021-01-27,양파,특,1645000.0,840.0,456000,경기도 안성시,1067,경기도 안성시
2021-05-13,양파,특,930900.0,1740.0,635880,경남 창녕군 길곡면,1126,경상남도 창녕군
2023-02-14,양파,특,258000.0,132.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2024-06-05,양파,특,3704500.0,9000.0,500120,광주 북구 각화동,1083,광주광역시
2023-07-18,양파,하,2108000.0,2040.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2023-12-07,양파,특,70960600.0,62775.0,800000,중국,1170,수입산
2021-01-20,양파,특,31000.0,24.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2024-04-26,양파,특,14427900.0,9126.0,717000,경상북도 고령군,1150,경상북도 고령군
2020-04-04,양파,보통,7669000.0,5670.0,690811,제주 제주시 삼도1동498∼502,1142,제주특별자치도 제주시
2021-08-19,양파,특,8900.0,18.0,730010,경북 구미시 원평동,1153,경상북도 구미시
2021-09-10,양파,상,980000.0,1108.8,769000,경상북도 의성군,1165,경상북도 의성군
2023-04-26,양파,보통,4052400.0,6705.0,690000,제주도 제주시,1142,제주특별자치도 제주시
2022-02-24,양파,하,562400.0,1110.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
