OrderID,Time_Order_Placed,Time_Order_Delivered,Distance_km,Delivery_Time_Minutes,Avg_Speed_kmh,Region1,Region2,Weekday,Hour,Day,PaymentMethod,CourierType,Num_Items,Tip_Amount,Traffic_Level
OD8211023388,23:24:49,23:48:18.337122,3.723,23.489,17.8581,서울특별시,중구,3,23,27,AppPay,Car,2,4.73,3
OD2587902057,05:43:01,06:17:21.382751,5.577,34.3397,15.0693,서울특별시,은평구,0,5,3,Cash,Car,2,1.19,3
OD7618974268,07:31:57,07:50:11.674506,3.94,18.2446,28.765,서울특별시,관악구,0,7,24,AppPay,Scooter,3,1.57,2
OD0106669565,02:39:22,02:58:33.017163,5.451,19.1836,31.1519,서울특별시,은평구,5,2,22,Cash,Scooter,3,1.57,2
OD0285973903,18:37:45,18:57:04.741139,3.213,19.329,17.2365,서울특별시,중구,1,18,4,Card,Bike,2,3.44,5
OD3012006469,19:33:54,19:50:46.175288,3.703,16.8696,31.1848,경기도,성남시 분당구,4,19,14,Card,Car,4,0.0,2
OD8569484771,15:10:11,15:32:46.818443,3.442,22.597,19.2223,경기도,용인시 기흥구,5,15,29,Card,Bike,1,0.0,4
OD7131075273,22:45:00,23:03:03.446111,4.534,18.0574,29.284,서울특별시,동작구,3,22,20,Cash,Scooter,3,0.75,2
OD9574859809,04:33:46,04:42:10.768504,0.5,8.4128,13.8336,서울특별시,노원구,4,4,7,Cash,Bike,6,0.68,4
OD0395663173,17:45:09,17:50:01.109199,2.945,4.8685,36.2888,서울특별시,강서구,5,17,15,AppPay,Scooter,2,0.82,1
OD0268374766,07:56:25,08:13:47.704550,3.147,17.3784,20.5275,서울특별시,강남구,1,7,25,AppPay,Car,3,2.61,3
OD0007380135,20:49:36,21:05:10.323293,4.271,15.5721,33.4117,서울특별시,성북구,0,20,31,Cash,Car,5,10.0,2
OD0514598354,13:13:05,13:35:35.188192,5.612,22.5031,34.1895,서울특별시,마포구,6,13,2,Cash,Scooter,4,0.82,2
OD4972047991,07:04:22,07:24:16.253956,2.852,19.9042,25.8014,경기도,김포시,3,7,13,Card,Scooter,1,1.35,3
OD0269060426,23:41:06,23:50:54.499062,3.121,9.8083,19.0928,인천광역시,동구,1,23,11,Card,Car,2,0.0,4
OD5505898242,11:35:47,11:50:14.941594,2.806,14.4657,21.2782,서울특별시,종로구,3,11,13,Cash,Scooter,4,1.31,3
OD3257691319,07:53:04,08:09:10.019205,2.693,16.1003,30.2476,경기도,용인시 기흥구,4,7,14,AppPay,Scooter,4,1.77,3
OD1603852889,08:04:25,08:15:54.757689,3.164,11.496,33.6286,서울특별시,서초구,2,8,5,Card,Scooter,4,1.06,2
OD7778993099,13:20:24,13:41:46.980200,3.679,21.383,30.4397,서울특별시,노원구,0,13,31,Card,Car,3,0.21,3
OD8030048335,08:32:34,08:52:13.491394,2.015,19.6582,31.2051,경기도,용인시 수지구,6,8,2,Cash,Scooter,2,0.81,3
OD5372148712,07:10:46,07:31:30.893909,3.531,20.7482,21.6822,경기도,성남시 분당구,1,7,4,Cash,Scooter,1,2.73,4
OD9060257924,21:52:32,22:28:53.319281,6.189,36.3553,16.7594,인천광역시,서구,0,21,24,Card,Scooter,3,0.18,5
OD4932732120,18:09:50,18:18:03.376024,3.757,8.2229,27.4126,서울특별시,강서구,0,18,31,Cash,Scooter,1,0.0,2
OD3305630689,17:30:49,17:49:07.042009,2.999,18.3007,16.1498,서울특별시,강남구,1,17,11,Card,Bike,2,2.43,2
OD6195749379,10:27:22,10:50:23.548131,4.343,23.0258,24.7598,인천광역시,동구,0,10,17,Cash,Scooter,4,0.36,3
OD6431638348,17:53:25,18:06:42.949026,2.708,13.2992,25.6289,경기도,고양시 덕양구,1,17,4,AppPay,Bike,3,1.86,2
OD4328606952,18:32:20,18:45:11.793804,0.696,12.8632,26.1743,서울특별시,은평구,4,18,28,Cash,Car,4,0.91,2
OD3669731870,05:21:56,05:36:52.872248,2.262,14.9479,29.5219,서울특별시,강남구,5,5,8,Cash,Scooter,2,2.83,3
OD7284317032,13:12:02,13:30:52.072592,3.684,18.8345,29.1122,서울특별시,성동구,5,13,1,AppPay,Scooter,4,1.02,3
OD7401823079,05:12:37,05:21:03.086015,2.762,8.4348,28.897,서울특별시,마포구,1,5,18,Card,Scooter,3,0.07,3
OD5294942704,13:45:47,13:55:48.870803,3.605,10.0312,25.0201,서울특별시,은평구,5,13,22,AppPay,Scooter,3,3.86,4
OD2867715886,10:02:36,10:18:51.765815,2.18,16.2628,25.3143,서울특별시,강남구,4,10,21,Cash,Scooter,3,0.0,4
OD3535042622,01:24:49,01:37:41.399348,2.823,12.8733,33.3934,서울특별시,마포구,2,1,12,Cash,Scooter,3,2.96,2
OD5920155876,07:15:50,07:27:45.630054,2.057,11.9272,20.0014,서울특별시,영등포구,1,7,4,Card,Scooter,5,3.1,4
OD0582825620,13:53:50,14:14:49.656204,5.025,20.9943,21.0303,경기도,성남시 중원구,1,13,4,AppPay,Bike,5,0.37,3
OD6876510840,18:11:31,18:41:48.388348,5.869,30.2898,17.4425,인천광역시,동구,3,18,13,Card,Bike,3,0.04,2
OD1026101161,22:51:19,23:00:31.518725,1.839,9.2086,21.9055,서울특별시,용산구,6,22,23,Card,Bike,1,0.47,2
OD3280849570,12:23:09,12:38:54.382535,5.208,15.7564,28.3095,경기도,수원시 영통구,1,12,18,Card,Car,5,4.0,1
OD8906558355,18:20:33,18:43:06.036691,5.754,22.5506,20.9619,서울특별시,용산구,4,18,14,AppPay,Bike,3,5.51,1
OD2351489238,16:35:19,16:58:29.107972,3.145,23.1685,25.629,인천광역시,연수구,1,16,25,AppPay,Scooter,3,0.17,3
OD6693973773,00:57:26,01:08:51.694730,1.635,11.4282,19.6788,서울특별시,구로구,5,0,1,Cash,Bike,4,1.42,2
OD6262043437,14:23:57,14:42:22.205362,3.556,18.4201,27.1861,경기도,안산시 단원구,6,14,16,Cash,Scooter,3,2.28,3
OD6478435294,02:14:55,02:36:58.489339,3.135,22.0582,24.9821,서울특별시,마포구,5,2,1,Cash,Scooter,3,0.24,4
OD9950255700,07:03:32,07:19:11.268464,3.292,15.6545,20.2913,서울특별시,송파구,2,7,26,Cash,Bike,3,1.67,2
OD5794169505,08:23:14,08:40:27.825087,2.685,17.2304,11.3486,서울특별시,용산구,6,8,9,AppPay,Bike,1,0.16,4
OD9769555020,18:41:17,18:52:49.288651,1.979,11.5381,25.4753,서울특별시,은평구,5,18,15,Card,Scooter,2,0.35,4
OD6768232057,21:07:07,21:13:46.961715,3.605,6.666,32.919,서울특별시,중구,4,21,28,Card,Scooter,2,1.52,2
OD3298822150,20:21:03,20:49:17.768011,3.887,28.2461,13.7669,경기도,수원시 영통구,4,20,7,Card,Bike,4,5.28,3
OD4358778334,14:24:34,14:41:44.842840,4.815,17.1807,26.3458,서울특별시,서초구,4,14,14,Card,Car,6,3.67,3
OD9785396589,19:14:09,19:36:36.286514,4.485,22.4548,18.9079,경기도,평택시,0,19,31,Cash,Scooter,2,0.57,5
OD8571094655,15:55:41,16:06:30.901418,3.018,10.8317,27.1525,경기도,평택시,3,15,20,AppPay,Scooter,3,0.69,3
OD4043012387,05:25:33,05:51:09.990149,3.37,25.6165,26.3068,서울특별시,영등포구,5,5,22,AppPay,Scooter,4,4.91,4
OD0951031664,14:00:23,14:17:59.598487,4.53,17.61,21.0181,서울특별시,서초구,0,14,3,AppPay,Scooter,7,4.71,3
OD1130805553,01:28:34,01:53:18.040897,4.559,24.734,15.4848,서울특별시,마포구,6,1,23,Card,Bike,4,0.69,3
OD3984167504,10:57:44,11:05:02.314100,1.459,7.3052,39.8959,경기도,성남시 분당구,3,10,20,AppPay,Scooter,1,4.27,2
OD5962349072,20:47:12,21:00:56.155006,5.061,13.7359,32.8109,서울특별시,성북구,4,20,28,Card,Scooter,2,0.0,2
OD1626030114,06:11:00,06:28:03.251946,4.04,17.0542,28.9442,서울특별시,용산구,0,6,10,Card,Bike,2,0.0,4
OD9940354212,03:38:14,03:51:33.709742,1.91,13.3285,21.7537,서울특별시,중구,4,3,7,Cash,Bike,6,0.59,2
OD6634686542,11:11:23,11:46:55.114193,6.219,35.5352,11.6203,서울특별시,마포구,6,11,9,Card,Bike,1,0.44,4
OD2255056368,17:29:11,17:56:18.723520,3.303,27.1287,32.6222,서울특별시,중구,2,17,12,AppPay,Scooter,1,2.56,2
OD0747889649,02:59:47,03:06:40.955082,1.324,6.8993,27.1172,인천광역시,동구,2,2,19,Card,Car,2,0.05,5
OD4574292539,23:21:20,23:40:29.418174,3.852,19.157,20.3361,인천광역시,계양구,6,23,23,Card,Car,4,0.0,4
OD6621633648,03:11:31,03:39:47.754105,8.817,28.2792,20.316,서울특별시,관악구,3,3,6,Cash,Car,4,0.4,3
OD0698701593,07:43:05,07:49:03.981261,2.447,5.983,24.5389,서울특별시,성동구,1,7,1,Card,Bike,3,0.1,4
OD6382316656,04:20:36,04:38:17.166399,1.922,17.6861,14.5844,인천광역시,남동구,1,4,11,Cash,Bike,1,1.06,3
OD7917507631,07:50:10,08:33:09.865562,6.952,42.9978,9.7008,서울특별시,강남구,6,7,23,AppPay,Bike,6,4.77,5
OD2422719639,11:02:33,11:16:45.498174,4.403,14.2083,28.4733,서울특별시,마포구,6,11,9,Card,Scooter,2,1.11,2
OD3250404586,04:45:07,05:04:12.569182,3.556,19.0928,22.1653,서울특별시,종로구,2,4,12,AppPay,Scooter,4,2.37,4
OD1326392683,18:55:28,19:13:17.023812,5.188,17.8171,19.2957,서울특별시,강남구,6,18,23,AppPay,Bike,4,5.26,3
OD2426130826,19:47:27,20:14:51.697381,4.649,27.4116,29.6908,경기도,평택시,3,19,6,AppPay,Scooter,3,0.69,4
OD0407549651,12:15:22,12:34:43.045088,5.317,19.3508,30.1462,경기도,안산시 단원구,6,12,9,Cash,Scooter,3,0.6,3
OD7201213047,02:39:05,02:47:08.229178,0.5,8.0538,35.1457,서울특별시,성동구,4,2,14,AppPay,Scooter,3,0.13,2
OD8438333958,23:49:57,23:55:04.771631,0.5,5.1295,29.8163,경기도,고양시 덕양구,0,23,24,Cash,Scooter,1,3.15,2
OD8684567878,20:41:16,20:58:57.346019,3.602,17.6891,15.2719,경기도,수원시 장안구,3,20,13,Cash,Bike,2,2.62,4
OD3841724485,10:45:43,10:54:34.039757,3.949,8.8507,30.6875,서울특별시,은평구,2,10,5,Cash,Scooter,1,0.44,2
OD8155310735,05:02:39,05:07:29.438703,1.587,4.8406,19.6701,인천광역시,서구,5,5,15,Cash,Bike,2,0.32,3
OD8415783333,17:44:57,18:12:17.763005,4.822,27.3461,23.3674,경기도,평택시,2,17,19,Cash,Scooter,4,0.07,3
OD4969654417,17:09:36,17:13:20.848777,2.234,3.7475,35.7742,서울특별시,관악구,2,17,19,Card,Scooter,4,0.41,3
OD1683479397,06:04:07,06:23:10.797201,2.363,19.0633,25.1431,인천광역시,계양구,6,6,16,Card,Car,3,0.76,2
OD6498587250,07:25:25,07:37:59.210409,1.68,12.5702,35.0435,경기도,시흥시,3,7,20,Cash,Scooter,2,4.45,1
OD6042419789,10:25:16,10:42:39.133670,3.599,17.3856,23.7273,경기도,안산시 단원구,3,10,27,AppPay,Car,4,0.18,3
OD6522235026,17:31:07,17:55:07.201819,5.043,24.0034,15.3028,서울특별시,영등포구,5,17,22,Card,Bike,6,0.87,3
OD7848168136,02:17:28,02:23:11.392132,2.331,5.7232,26.3304,경기도,시흥시,6,2,2,AppPay,Scooter,4,3.69,4
OD6025405558,17:46:05,18:11:18.221681,5.129,25.2204,22.7689,서울특별시,성동구,0,17,10,AppPay,Bike,1,1.63,3
OD1548855157,00:33:25,00:41:00.589829,3.857,7.5932,35.415,서울특별시,송파구,0,0,24,Cash,Scooter,4,3.53,2
OD9382718413,19:06:30,19:23:11.436896,2.151,16.6906,17.6839,경기도,안산시 단원구,4,19,7,Cash,Bike,4,2.84,3
OD0553960507,12:30:48,12:40:09.499463,1.11,9.3583,33.2575,서울특별시,중구,1,12,18,Card,Scooter,3,0.0,3
OD3704130618,17:01:50,17:10:40.102124,1.057,8.835,29.479,경기도,용인시 수지구,0,17,3,AppPay,Scooter,3,0.5,2
OD8360078607,16:08:58,16:32:40.962051,4.349,23.716,13.2229,서울특별시,영등포구,2,16,5,Cash,Bike,5,1.48,2
OD9672234435,09:38:45,10:09:00.510677,3.561,30.2585,8.0,경기도,수원시 장안구,4,9,21,AppPay,Bike,4,0.27,4
OD9509157564,08:55:39,09:11:33.112897,3.614,15.9019,19.098,경기도,성남시 중원구,5,8,15,AppPay,Bike,3,1.81,3
OD6256625631,12:58:06,13:22:09.959545,3.437,24.066,18.7986,서울특별시,구로구,1,12,25,AppPay,Bike,2,1.3,3
OD5821866270,12:12:05,12:42:55.884952,4.219,30.8481,13.658,인천광역시,연수구,5,12,1,AppPay,Bike,4,0.44,4
OD5543244585,05:58:51,06:01:13.742884,0.5,2.379,12.6884,경기도,수원시 장안구,5,5,15,Cash,Bike,2,0.66,4
OD8182132787,19:51:09,20:04:37.215053,0.5,13.4703,26.2603,서울특별시,노원구,5,19,29,Card,Bike,3,1.56,3
OD3330078995,18:32:53,18:44:26.679465,1.284,11.5613,18.4708,서울특별시,성북구,0,18,31,Cash,Bike,4,0.25,4
OD7634893307,11:07:22,11:41:53.036068,6.126,34.5173,31.775,경기도,평택시,5,11,8,AppPay,Scooter,3,2.08,1
OD3871169656,19:19:25,19:36:07.184526,3.641,16.7031,24.7751,인천광역시,연수구,6,19,23,Card,Scooter,2,0.0,4
OD6164984748,23:41:55,23:53:56.693653,2.207,12.0282,20.1181,인천광역시,서구,3,23,20,Card,Car,3,0.93,3
OD2773272477,21:34:07,21:50:07.628686,1.832,16.0105,26.0655,서울특별시,성동구,4,21,14,Card,Scooter,3,0.98,4
OD1928958659,20:54:45,21:13:41.373631,3.088,18.9396,26.9651,서울특별시,구로구,0,20,10,Card,Scooter,2,0.02,2
OD2436039349,21:57:59,22:16:19.512777,3.321,18.3419,27.9268,서울특별시,동작구,1,21,1,AppPay,Scooter,2,1.59,3
OD0502245957,09:17:31,09:38:43.813870,1.005,21.2136,12.3411,서울특별시,성북구,4,9,28,Cash,Bike,1,0.7,3
OD5033732798,01:36:14,01:57:14.416223,4.971,21.0069,17.2376,경기도,시흥시,4,1,7,AppPay,Bike,3,1.05,4
OD4841730179,05:29:00,05:38:06.771214,2.289,9.1129,25.0959,경기도,부천시,5,5,22,Card,Car,1,0.39,4
OD5531519377,16:50:54,17:18:34.498116,5.556,27.675,13.7012,서울특별시,송파구,2,16,12,AppPay,Bike,4,2.84,3
OD4215120036,07:51:33,08:13:04.771211,2.802,21.5295,16.0829,인천광역시,미추홀구,5,7,22,AppPay,Bike,1,2.87,2
OD9277943887,13:07:55,13:30:08.695457,3.498,22.2283,22.6727,서울특별시,노원구,6,13,2,Card,Bike,2,1.71,3
OD9543048561,13:10:19,13:25:02.112475,2.421,14.7185,14.1723,경기도,안산시 단원구,5,13,22,AppPay,Bike,3,0.11,5
OD3940644620,05:43:04,05:57:03.660842,4.601,13.9943,20.6972,서울특별시,구로구,2,5,19,Cash,Bike,3,0.0,3
OD1104362319,00:57:25,01:18:23.880421,4.068,20.9813,16.3335,서울특별시,영등포구,6,0,23,AppPay,Bike,5,2.53,4
OD7541466346,12:55:12,12:59:53.308267,0.5,4.6885,41.6894,서울특별시,구로구,0,12,17,Cash,Scooter,4,0.55,2
OD7283120511,23:49:26,00:02:49.684286,3.184,13.3947,35.8212,서울특별시,용산구,2,23,26,AppPay,Car,1,0.18,1
OD4331853036,17:18:24,17:33:18.028818,1.744,14.9005,26.5444,서울특별시,용산구,4,17,7,AppPay,Bike,5,0.37,2
OD9077174976,11:05:20,11:17:48.360656,4.261,12.4727,24.8089,경기도,수원시 영통구,6,11,23,AppPay,Scooter,2,4.82,4
OD8520090819,06:20:47,06:44:20.588376,6.077,23.5598,19.4646,인천광역시,남동구,4,6,14,Cash,Scooter,5,0.0,4
OD7012832508,21:28:49,21:46:15.846533,1.828,17.4474,11.1469,경기도,용인시 수지구,3,21,27,AppPay,Bike,4,1.28,3
OD9474747582,02:27:05,02:41:26.454981,2.959,14.3576,33.0645,서울특별시,용산구,1,2,18,Card,Scooter,3,1.37,3
OD2413086358,06:06:42,06:22:01.847562,4.801,15.3308,26.0061,서울특별시,서초구,2,6,26,AppPay,Scooter,4,1.04,3
OD4081501593,11:37:42,11:51:44.447594,2.255,14.0408,18.0761,서울특별시,중구,5,11,1,Card,Bike,1,0.11,2
OD6712540167,11:47:42,12:01:14.804337,5.372,13.5467,26.9845,경기도,고양시 덕양구,1,11,11,AppPay,Car,4,3.7,3
OD4696427700,21:05:15,21:28:47.637493,3.539,23.544,30.1912,서울특별시,강남구,1,21,4,Card,Scooter,3,0.17,3
OD6977303256,14:32:59,14:47:12.177907,5.922,14.2196,26.6135,서울특별시,중구,6,14,30,Card,Bike,2,0.0,1
OD6519912811,05:43:18,06:15:25.465581,3.965,32.1244,20.5527,서울특별시,구로구,3,5,27,Cash,Bike,1,0.82,3
OD7666136616,00:15:09,00:33:12.844290,1.493,18.0641,8.0,경기도,용인시 기흥구,0,0,10,Cash,Bike,4,0.0,4
OD2633940761,16:03:31,16:24:58.273672,4.09,21.4546,14.9845,경기도,고양시 덕양구,5,16,8,AppPay,Scooter,4,0.0,4
OD7604700859,13:15:04,13:36:08.909977,2.657,21.0818,20.9024,인천광역시,서구,0,13,17,AppPay,Scooter,3,0.5,4
OD7521185869,17:06:34,17:18:05.615227,3.806,11.5269,21.5939,서울특별시,중구,5,17,29,Cash,Bike,5,0.0,4
OD8940708055,09:56:55,10:10:48.364131,2.938,13.8894,32.3606,경기도,수원시 장안구,6,9,9,Card,Scooter,3,1.16,2
OD5993303219,09:52:33,10:13:14.534075,0.81,20.6922,17.7036,경기도,평택시,4,9,28,AppPay,Bike,4,3.12,3
OD1563513499,04:14:08,04:28:12.945413,3.339,14.0824,18.6204,경기도,안산시 단원구,1,4,4,Cash,Bike,2,1.33,5
OD9899504235,00:46:13,01:04:56.561362,4.55,18.726,30.1863,서울특별시,동작구,1,0,4,AppPay,Scooter,3,1.68,3
OD3227228264,01:45:56,02:01:56.541511,3.187,16.009,29.5221,서울특별시,마포구,4,1,14,Card,Scooter,5,1.09,4
OD2752729603,03:38:37,03:47:27.059532,2.206,8.8343,27.8118,서울특별시,영등포구,0,3,10,Cash,Scooter,4,1.11,3
OD2160349075,09:38:46,10:00:11.661185,4.977,21.4277,25.0664,서울특별시,동작구,1,9,11,Cash,Scooter,4,4.5,5
OD5340898755,04:57:08,05:10:32.491245,4.217,13.4082,30.969,서울특별시,은평구,3,4,27,Card,Scooter,1,0.47,1
OD5488790609,11:07:58,11:28:54.307422,3.246,20.9385,25.7887,경기도,안산시 단원구,0,11,3,Card,Car,5,0.48,2
OD6961010906,22:38:27,22:54:36.644177,4.223,16.1607,27.0157,서울특별시,마포구,0,22,3,AppPay,Scooter,4,3.28,4
OD1037115175,18:18:55,18:41:24.179504,3.296,22.4863,17.3762,경기도,광명시,1,18,11,AppPay,Bike,2,4.06,2
OD0001700679,21:05:13,21:18:50.116607,3.808,13.6186,36.1252,서울특별시,구로구,5,21,29,Card,Scooter,3,2.47,1
OD7185106196,16:01:58,16:05:18.431842,1.369,3.3405,24.5892,서울특별시,성북구,3,16,13,Cash,Scooter,4,0.24,3
OD4262717022,14:58:17,15:13:47.010250,4.479,15.5002,32.8028,서울특별시,영등포구,5,14,8,AppPay,Scooter,2,2.84,3
OD2518440050,08:58:26,09:20:19.637044,4.012,21.894,29.4152,서울특별시,용산구,0,8,3,AppPay,Scooter,2,4.13,3
OD6832747454,00:02:01,00:23:03.356732,2.805,21.0393,8.0,경기도,고양시 덕양구,5,0,22,Card,Bike,2,0.07,5
OD4919447042,17:03:18,17:14:01.512663,3.249,10.7252,30.4136,-,-,1,17,18,Card,Car,2,0.0,3
OD5704531680,22:49:27,23:01:13.382803,0.5,11.773,28.3098,서울특별시,송파구,2,22,5,Cash,Bike,3,0.29,1
OD6572865516,09:32:47,09:49:29.296961,3.067,16.7049,28.4974,서울특별시,중구,0,9,10,Cash,Scooter,4,0.25,2
OD0483448105,22:31:48,22:44:48.139642,3.022,13.0023,17.5554,서울특별시,중구,4,22,7,AppPay,Bike,3,0.52,3
OD1128766894,12:44:04,13:04:04.153174,4.021,20.0026,23.7155,서울특별시,강남구,4,12,14,Card,Scooter,3,2.57,2
OD4719889854,19:39:26,20:07:17.573212,4.576,27.8596,30.553,서울특별시,성동구,1,19,25,AppPay,Scooter,4,3.83,3
OD8762398142,18:38:45,18:57:51.652618,3.226,19.1109,18.5082,경기도,용인시 기흥구,0,18,10,Cash,Bike,1,0.35,4
OD1374975234,05:03:10,05:35:17.872100,2.931,32.1312,9.0547,인천광역시,서구,3,5,6,Cash,Bike,4,1.27,4
OD2844722464,11:27:10,11:41:17.516661,4.304,14.1253,25.5711,서울특별시,동작구,1,11,18,Card,Car,4,1.47,4
OD0625103446,22:57:17,23:20:50.649005,3.67,23.5608,20.4309,서울특별시,성동구,0,22,31,Card,Scooter,3,0.1,4
OD6277670377,01:43:23,02:06:52.434853,4.685,23.4906,19.8959,서울특별시,중구,4,1,7,AppPay,Car,4,0.01,3
OD3726847704,10:59:09,11:18:04.740053,2.463,18.929,22.66,서울특별시,마포구,1,10,4,AppPay,Scooter,2,0.09,4
OD0701333245,03:46:51,03:58:58.766535,3.462,12.1294,35.1067,인천광역시,계양구,0,3,3,Cash,Scooter,4,0.41,2
OD0223951109,08:15:54,08:32:03.265978,1.446,16.1544,15.7706,경기도,부천시,3,8,13,Cash,Bike,2,4.79,4
OD4433591091,03:01:39,03:14:23.389066,0.5,12.7398,19.9819,서울특별시,마포구,2,3,19,Card,Bike,3,6.12,3
OD1496835747,05:44:57,06:03:43.532412,2.09,18.7755,23.3641,경기도,성남시 분당구,1,5,4,Cash,Scooter,4,0.39,3
OD7978116944,01:00:17,01:17:55.148313,3.18,17.6358,26.4242,경기도,고양시 덕양구,2,1,5,Cash,Car,2,2.14,1
OD2302744581,08:40:32,08:59:05.413402,2.356,18.5569,24.6252,서울특별시,서초구,5,8,15,AppPay,Bike,2,0.0,1
OD1917041261,18:27:51,18:46:09.531864,5.873,18.3089,27.8204,경기도,수원시 장안구,6,18,9,AppPay,Scooter,3,1.23,2
OD4831838689,16:45:04,17:08:21.990320,2.864,23.2998,23.6397,서울특별시,성북구,1,16,25,Card,Bike,1,0.12,3
OD6925122824,09:40:31,09:57:37.238012,5.173,17.104,20.8583,서울특별시,강남구,6,9,9,Cash,Bike,2,0.29,3
OD0147494587,01:56:59,02:19:23.696558,3.26,22.4116,24.1174,인천광역시,서구,0,1,17,Cash,Scooter,4,2.44,3
OD7978018667,03:58:16,04:14:56.641561,2.906,16.6774,13.1347,경기도,평택시,2,3,2,Card,Bike,1,0.38,2
OD3125020322,02:05:42,02:25:36.708237,5.316,19.9118,33.1568,서울특별시,구로구,5,2,29,Card,Scooter,5,4.19,2
OD5999518114,03:03:23,03:21:40.688579,2.417,18.2948,19.8838,서울특별시,관악구,5,3,1,Card,Car,3,3.02,2
OD6130142543,11:23:39,11:42:16.902309,2.579,18.6317,14.9531,서울특별시,용산구,2,11,5,Cash,Bike,5,0.03,4
OD5737712004,10:01:21,10:17:57.484166,5.433,16.6081,27.8859,경기도,용인시 수지구,1,10,4,AppPay,Scooter,3,0.23,3
OD8297120907,15:45:39,16:04:56.024681,3.158,19.2837,23.0519,서울특별시,성동구,2,15,19,AppPay,Scooter,2,0.08,4
OD3940234096,03:25:49,03:32:16.028317,1.155,6.4505,18.2398,경기도,수원시 장안구,6,3,23,Card,Bike,4,1.36,4
OD3907683676,05:19:20,05:39:23.550353,2.737,20.0592,16.2214,서울특별시,종로구,3,5,13,Card,Bike,2,1.34,5
OD1752152247,05:14:10,05:34:20.628642,3.383,20.1771,21.4388,서울특별시,관악구,0,5,17,Cash,Bike,2,0.0,1
OD5704179937,10:16:29,10:38:33.753535,5.668,22.0792,20.8441,서울특별시,구로구,0,10,24,Cash,Bike,3,1.45,3
OD3443908932,16:05:12,16:33:44.879661,3.791,28.548,21.9292,경기도,김포시,1,16,4,Card,Car,3,1.65,3
OD1193225325,22:08:41,22:19:39.410095,5.475,10.9735,35.1534,서울특별시,마포구,1,22,18,Cash,Car,1,0.0,2
OD9213446923,16:59:52,17:10:35.519809,0.5,10.7253,20.2082,서울특별시,용산구,1,16,11,Card,Bike,2,1.48,3
OD8187033402,05:01:15,05:25:48.235748,4.889,24.5539,26.8142,서울특별시,구로구,2,5,26,Cash,Scooter,3,0.26,2
OD8926681126,23:14:19,23:30:32.804510,3.868,16.2301,26.1292,서울특별시,강남구,6,23,2,Card,Scooter,2,0.0,4
OD0270343072,06:56:35,07:13:39.060708,4.085,17.0677,32.1536,서울특별시,강남구,1,6,18,Card,Scooter,3,1.64,1
OD9448201601,20:08:40,20:37:47.928672,5.932,29.1321,25.4427,서울특별시,성북구,6,20,23,Card,Scooter,4,0.2,3
OD0426706161,17:40:21,17:58:57.921262,3.942,18.6154,27.7886,인천광역시,계양구,6,17,16,AppPay,Bike,4,0.12,1
OD4223035938,12:26:41,12:58:43.181932,4.9,32.0364,12.5324,인천광역시,계양구,6,12,9,Card,Bike,2,0.11,3
OD6846604178,22:59:22,23:18:39.649943,5.627,19.2942,23.1378,서울특별시,마포구,3,22,6,Cash,Bike,4,0.9,2
OD4299585964,14:03:18,14:29:52.672585,5.666,26.5779,21.6511,서울특별시,용산구,0,14,31,AppPay,Bike,4,1.19,3
OD1980964426,23:01:27,23:17:12.105875,2.752,15.7518,20.8592,경기도,평택시,5,23,22,AppPay,Bike,5,0.47,2
OD1916251519,16:42:55,16:59:05.866626,4.853,16.1811,23.6483,서울특별시,성동구,4,16,7,Cash,Scooter,3,0.85,5
OD8743345363,08:22:13,08:25:58.000000,0.5,3.75,8.0,경기도,용인시 기흥구,5,8,29,Card,Bike,1,0.58,5
OD4232156428,16:26:34,16:47:38.265374,4.005,21.0711,23.7314,인천광역시,부평구,3,16,6,Card,Car,3,5.34,3
OD3329111818,02:12:35,02:24:26.886165,0.5,11.8648,17.2475,경기도,안산시 단원구,0,2,24,Cash,Bike,3,4.56,3
OD5181238181,10:13:26,10:39:02.015557,4.359,25.6003,19.6196,경기도,용인시 기흥구,1,10,11,AppPay,Scooter,4,0.37,4
OD6282186715,08:43:40,09:21:47.233381,6.207,38.1206,18.1501,서울특별시,마포구,1,8,25,Cash,Bike,3,1.64,2
OD5991562615,10:53:09,11:08:47.079265,2.605,15.6347,37.9069,경기도,용인시 기흥구,4,10,28,AppPay,Scooter,2,0.0,3
